analyte,outer_fold,architecture,representation,target_transform,selected_target,epoch,training_loss,validation_mae,learning_rate
ketone,5,lite,rgb,raw,1,39,0.031208462097117157,0.25198405215812913,0.001
ketone,5,lite,rgb,raw,1,40,0.03749988231136173,0.251688864323232,0.001
ketone,5,lite,rgb,raw,1,41,0.040259553516497376,0.24887656625284504,0.001
ketone,5,lite,rgb,raw,1,42,0.035477572288669525,0.24499666654382687,0.001
ketone,5,lite,rgb,raw,1,43,0.029761862131904383,0.22996779918269256,0.001
ketone,5,lite,rgb,raw,1,44,0.035954049376190685,0.25546009665684694,0.001
ketone,5,lite,rgb,raw,1,45,0.03102888954711742,0.2763615970548877,0.001
ketone,5,lite,rgb,raw,1,46,0.03186287975213567,0.2687886300310979,0.001
ketone,5,lite,rgb,raw,1,47,0.0344697181135416,0.2509612728965894,0.001
ketone,5,lite,rgb,raw,1,48,0.035451010907771155,0.2447143037847645,0.001
ketone,5,lite,rgb,raw,1,49,0.05379073358461505,0.2617766392407094,0.001
ketone,5,lite,rgb,raw,1,50,0.025399455647976674,0.26826286964589724,0.001
ketone,5,lite,rgb,raw,1,51,0.028028916811845342,0.2675797161972071,0.0005
ketone,5,lite,rgb,raw,1,52,0.027262027268526983,0.25929325604611053,0.0005
ketone,5,lite,rgb,raw,1,53,0.030162322350212784,0.24388904158831903,0.0005
ketone,5,lite,rgb,raw,1,54,0.02144540267706406,0.2272189751891037,0.0005
ketone,5,lite,rgb,raw,1,55,0.028277050520552963,0.22320038065899372,0.0005
ketone,5,lite,rgb,raw,1,56,0.03855702531386594,0.22180662576287913,0.0005
ketone,5,lite,rgb,raw,1,57,0.033747932583582205,0.23155047872861434,0.0005
ketone,5,lite,rgb,raw,1,58,0.02498125968897929,0.24243917144244911,0.0005
ketone,5,lite,rgb,raw,1,59,0.026354979082453447,0.234064648413965,0.0005
ketone,5,lite,rgb,raw,1,60,0.045570721605517825,0.22956726981332326,0.0005
ketone,5,lite,rgb,raw,1,61,0.03009016921774286,0.22816816440705906,0.0005
ketone,5,lite,rgb,raw,1,62,0.03839528969809657,0.23543588401335683,0.0005
ketone,5,lite,rgb,raw,1,63,0.039513459398609695,0.2316737887953286,0.0005
ketone,5,lite,rgb,raw,1,64,0.03270257010933806,0.22521392058820697,0.00025
ketone,5,lite,rgb,raw,1,65,0.0295014567062503,0.22568989275743578,0.00025
ketone,5,lite,rgb,raw,1,66,0.03119969841276036,0.2228381147981063,0.00025
ketone,5,lite,rgb,raw,1,67,0.024396464808798226,0.22520836587009563,0.00025
ketone,5,lite,rgb,raw,1,68,0.028818109912461923,0.22290947145990378,0.00025
ketone,5,lite,rgb,raw,1,69,0.027531305969250006,0.21863268646100842,0.00025
ketone,5,lite,rgb,raw,1,70,0.04014266013610558,0.2166157698143888,0.00025
ketone,5,lite,rgb,raw,1,71,0.03710058239884064,0.21811929920235568,0.00025
ketone,5,lite,rgb,raw,1,72,0.027198450548238443,0.22358596793905533,0.00025
ketone,5,lite,rgb,raw,1,73,0.03241959562311407,0.22479193895748087,0.00025
ketone,5,lite,rgb,raw,1,74,0.031772465368763346,0.2305873801815256,0.00025
ketone,5,lite,rgb,raw,1,75,0.02778663666399776,0.2267548242535357,0.00025
ketone,5,lite,rgb,raw,1,76,0.03178585369567402,0.22769172089069598,0.00025
ketone,5,lite,rgb,raw,1,77,0.025478163428726743,0.2255537265068227,0.00025
ketone,5,lite,rgb,raw,1,78,0.024161164297676476,0.22394490070418466,0.000125
ketone,5,lite,rgb,raw,1,79,0.022637681577537882,0.22372543271205925,0.000125
ketone,5,lite,rgb,raw,1,80,0.030647673323506215,0.22061675102413908,0.000125
ketone,5,lite,rgb,raw,1,81,0.0307165728118576,0.21983510511165105,0.000125
ketone,5,lite,rgb,raw,1,82,0.040671090793902756,0.21585084320138082,0.000125
ketone,5,lite,rgb,raw,1,83,0.04147383387460083,0.21312169867817174,0.000125
ketone,5,lite,rgb,raw,1,84,0.026734009659925444,0.21029954202695605,0.000125
ketone,5,lite,rgb,raw,1,85,0.02407221740386525,0.21274122248423671,0.000125
ketone,5,lite,rgb,raw,1,86,0.024022740540934392,0.2137411190052802,0.000125
ketone,5,lite,rgb,raw,1,87,0.03497007452562207,0.21220532041029616,0.000125
ketone,5,lite,rgb,raw,1,88,0.040518420824750524,0.21073878872281082,0.000125
ketone,5,lite,rgb,raw,1,89,0.043596866067315714,0.20957925251192733,0.000125
ketone,5,lite,rgb,raw,1,90,0.028619955003750128,0.21235494056242987,0.000125
ketone,5,lite,rgb,raw,1,91,0.03633394983948254,0.21326789451788156,0.000125
ketone,5,lite,rgb,raw,1,92,0.024650057808297578,0.2139827956317413,0.000125
ketone,5,lite,rgb,raw,1,93,0.019337860180339853,0.216375016805696,0.000125
ketone,5,lite,rgb,raw,1,94,0.024205873766150632,0.2167992291070566,0.000125
ketone,5,lite,rgb,raw,1,95,0.028055900005532094,0.21552044771397974,0.000125
ketone,5,lite,rgb,raw,1,96,0.02972981941382416,0.21111340136876983,0.000125
ketone,5,lite,rgb,raw,1,97,0.036948893036021564,0.20793848311726576,6.25e-05
ketone,5,lite,rgb,raw,1,98,0.02827934645971314,0.20722108169233705,6.25e-05
ketone,5,lite,rgb,raw,1,99,0.024811508744710782,0.20533596690235628,6.25e-05
ketone,5,lite,rgb,raw,1,100,0.02538575021336313,0.20739051138657705,6.25e-05
